DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/05/2016,16:45,BRONX,10456,40.8295972,-73.902241,"(40.8295972, -73.902241)",BOSTON ROAD,EAST 168 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3365205,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2016,16:45,BRONX,10460,40.8373708,-73.8877667,"(40.8373708, -73.8877667)",SOUTHERN BOULEVARD,EAST 174 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3365900,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,16:45,MANHATTAN,10018,40.7528955,-73.9892442,"(40.7528955, -73.9892442)",WEST 37 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Other Vehicular,,,,3365811,BUS,PASSENGER VEHICLE,,,
01/05/2016,16:45,QUEENS,11432,40.7056904,-73.8061365,"(40.7056904, -73.8061365)",88 AVENUE,150 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3365547,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,16:50,BROOKLYN,11212,40.6647091,-73.9282299,"(40.6647091, -73.9282299)",EAST 94 STREET,EAST NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3366029,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2016,16:53,STATEN ISLAND,10304,40.62387,-74.079219,"(40.62387, -74.079219)",TOMPKINS AVENUE,TOMPKINS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3366926,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2016,16:55,MANHATTAN,10022,40.7602226,-73.967462,"(40.7602226, -73.967462)",EAST 57 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3365111,VAN,TAXI,,,
01/05/2016,16:55,QUEENS,11373,40.7308857,-73.871641,"(40.7308857, -73.871641)",WOODHAVEN BOULEVARD,60 AVENUE,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3365694,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,16:57,QUEENS,11413,40.6664524,-73.757631,"(40.6664524, -73.757631)",SPRINGFIELD BOULEVARD,NORTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3366907,BUS,PASSENGER VEHICLE,,,
01/05/2016,17:00,BRONX,10455,40.8097014,-73.9030288,"(40.8097014, -73.9030288)",BRUCKNER BOULEVARD,EAST 149 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3365190,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:00,BROOKLYN,11217,40.6824233,-73.9706837,"(40.6824233, -73.9706837)",ATLANTIC AVENUE,CARLTON AVENUE,,0,0,0,0,0,0,0,0,,,,,,3366116,VAN,SPORT UTILITY / STATION WAGON,,,
01/05/2016,17:00,BROOKLYN,11235,40.5827362,-73.9560425,"(40.5827362, -73.9560425)",CASS PLACE,NEPTUNE AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3371808,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:00,QUEENS,11372,40.7483184,-73.8774144,"(40.7483184, -73.8774144)",ROOSEVELT AVENUE,89 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3366349,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:00,QUEENS,11373,40.7356334,-73.876016,"(40.7356334, -73.876016)",QUEENS BOULEVARD,55 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3366290,PASSENGER VEHICLE,,,,
01/05/2016,17:00,QUEENS,11385,40.6914356,-73.8906231,"(40.6914356, -73.8906231)",CYPRESS AVENUE,VERMONT PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3366802,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:00,QUEENS,11434,40.671813,-73.7629324,"(40.671813, -73.7629324)",140 AVENUE,181 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3366321,PASSENGER VEHICLE,UNKNOWN,,,
01/05/2016,17:00,,,,,,DITMARS BOULEVARD,97 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3366348,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2016,17:05,,,,,,OCEAN PARKWAY,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3365283,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:05,QUEENS,11691,40.6033128,-73.7571364,"(40.6033128, -73.7571364)",BEACH CHANNEL DRIVE,GRASSMERE TERRACE,,2,0,0,0,0,0,2,0,Outside Car Distraction,Unspecified,,,,3365520,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:08,QUEENS,11379,40.7269819,-73.8785396,"(40.7269819, -73.8785396)",82 STREET,60 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3366193,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2016,17:11,BROOKLYN,11213,40.675189,-73.9332982,"(40.675189, -73.9332982)",SCHENECTADY AVENUE,BERGEN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365439,VAN,PASSENGER VEHICLE,,,
01/05/2016,17:11,BROOKLYN,11220,40.6423059,-74.0132314,"(40.6423059, -74.0132314)",5 AVENUE,55 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3366068,PASSENGER VEHICLE,UNKNOWN,,,
01/05/2016,17:11,QUEENS,11427,40.732533,-73.7656427,"(40.732533, -73.7656427)",UNION TURNPIKE,CLEARVIEW EXPRESSWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3365605,VAN,PASSENGER VEHICLE,,,
01/05/2016,17:14,,,,,,MOTT AVENUE,CORNAGA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3365519,AMBULANCE,SPORT UTILITY / STATION WAGON,,,
01/05/2016,17:18,MANHATTAN,10024,40.7859687,-73.9688434,"(40.7859687, -73.9688434)",CENTRAL PARK WEST,WEST 87 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Fell Asleep,,,,3365145,BUS,PASSENGER VEHICLE,,,
01/05/2016,17:20,STATEN ISLAND,10304,40.607921,-74.089205,"(40.607921, -74.089205)",TARGEE STREET,CLOVE ROAD,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3365758,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:20,,,,,,ENGLEWOOD AVENUE,TYRELLAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3366383,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:20,,,,,,,,PARKING LOT 90-15 QB,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3366292,PASSENGER VEHICLE,UNKNOWN,,,
01/05/2016,17:20,QUEENS,11378,40.7214324,-73.8927385,"(40.7214324, -73.8927385)",69 STREET,60 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3366191,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:22,BROOKLYN,11212,40.6698234,-73.9098038,"(40.6698234, -73.9098038)",PITKIN AVENUE,THATFORD STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3366080,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:24,QUEENS,11436,40.6736758,-73.7937525,"(40.6736758, -73.7937525)",ROCKAWAY BOULEVARD,145 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365702,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:30,BRONX,10455,40.8201744,-73.915901,"(40.8201744, -73.915901)",MELROSE AVENUE,EAST 155 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3365191,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:30,BROOKLYN,11207,40.6671469,-73.8994728,"(40.6671469, -73.8994728)",BLAKE AVENUE,HINSDALE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3366092,OTHER,PASSENGER VEHICLE,,,
01/05/2016,17:30,BROOKLYN,11213,40.6775631,-73.9330796,"(40.6775631, -73.9330796)",ATLANTIC AVENUE,SCHENECTADY AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3365442,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:30,BROOKLYN,11217,40.6869302,-73.9848306,"(40.6869302, -73.9848306)",ATLANTIC AVENUE,BOND STREET,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3365483,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/05/2016,17:30,MANHATTAN,10016,40.7495397,-73.9774357,"(40.7495397, -73.9774357)",EAST 39 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3365817,TAXI,PASSENGER VEHICLE,,,
01/05/2016,17:30,MANHATTAN,10016,40.7495397,-73.9774357,"(40.7495397, -73.9774357)",LEXINGTON AVENUE,EAST 39 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3365818,TAXI,PASSENGER VEHICLE,,,
01/05/2016,17:30,QUEENS,11361,40.7667058,-73.7827281,"(40.7667058, -73.7827281)",205 STREET,35 AVENUE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3365680,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2016,17:30,,,40.7202518,-73.8342963,"(40.7202518, -73.8342963)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3366314,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:30,,,40.7328231,-73.8683917,"(40.7328231, -73.8683917)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3366291,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:30,,,40.8418477,-73.9453796,"(40.8418477, -73.9453796)",,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3365876,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:30,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365864,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:35,,,,,,WEST 125 STREET,MORNINGSIDE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365866,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:39,BRONX,10456,40.8240665,-73.9087095,"(40.8240665, -73.9087095)",EAST 163 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3365206,UNKNOWN,UNKNOWN,,,
01/05/2016,17:40,MANHATTAN,10002,40.7100939,-73.9897886,"(40.7100939, -73.9897886)",SOUTH STREET,RUTGERS SLIP,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3365089,PASSENGER VEHICLE,VAN,,,
01/05/2016,17:40,,,,,,23 AVENUE,210 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3366266,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:45,MANHATTAN,10128,40.7833091,-73.9528011,"(40.7833091, -73.9528011)",LEXINGTON AVENUE,EAST 92 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3365137,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:45,QUEENS,11374,40.7271079,-73.8590133,"(40.7271079, -73.8590133)",65 ROAD,BOOTH STREET,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,3366309,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2016,17:45,,,40.6145627,-74.1565458,"(40.6145627, -74.1565458)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3366363,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,17:50,BROOKLYN,11237,40.6988063,-73.9183658,"(40.6988063, -73.9183658)",KNICKERBOCKER AVENUE,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3366133,PASSENGER VEHICLE,OTHER,,,
01/05/2016,17:51,MANHATTAN,10010,40.7375463,-73.984083,"(40.7375463, -73.984083)",3 AVENUE,EAST 21 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365801,PASSENGER VEHICLE,TAXI,,,
01/05/2016,17:55,QUEENS,11416,40.6850185,-73.8433528,"(40.6850185, -73.8433528)",98 STREET,101 AVENUE,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3366167,SPORT UTILITY / STATION WAGON,BICYCLE,,,
01/05/2016,17:55,,,,,,EASTCHESTER ROAD,MORRIS PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365954,UNKNOWN,,,,
01/05/2016,17:55,,,,,,,,2132 RALPH AVENUE(PARKING LOT),0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3366006,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/05/2016,17:56,BROOKLYN,11216,40.6701245,-73.9552712,"(40.6701245, -73.9552712)",BEDFORD AVENUE,EASTERN PARKWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3366111,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,18:00,BRONX,10467,40.8722989,-73.8638652,"(40.8722989, -73.8638652)",NORTH OAK DRIVE,SOUTH OAK DRIVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365251,PASSENGER VEHICLE,UNKNOWN,,,
01/05/2016,18:00,BROOKLYN,11203,40.6442521,-73.9325076,"(40.6442521, -73.9325076)",SCHENECTADY AVENUE,CLARENDON ROAD,,0,0,0,0,0,0,0,0,Other Electronic Device,Driver Inexperience,,,,3366028,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2016,18:00,MANHATTAN,10128,40.7858664,-73.9509287,"(40.7858664, -73.9509287)",EAST 96 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365143,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2016,18:00,QUEENS,11364,40.7530101,-73.7543456,"(40.7530101, -73.7543456)",57 AVENUE,225 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3365679,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2016,18:00,QUEENS,11417,40.6822652,-73.8451332,"(40.6822652, -73.8451332)",WOODHAVEN BOULEVARD,103 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3366166,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/05/2016,18:00,STATEN ISLAND,10314,40.6135258,-74.1168418,"(40.6135258, -74.1168418)",SLOSSON AVENUE,VICTORY BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3366354,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2016,18:00,,,,,,SHORE PARKWAY,84 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3365582,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2016,18:00,,,40.6083089,-74.1313061,"(40.6083089, -74.1313061)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3366364,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,,
01/05/2016,18:00,,,,,,MADISON AVENUE,EAST 135 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3365857,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/05/2016,18:03,BROOKLYN,11230,40.633111,-73.9721609,"(40.633111, -73.9721609)",OCEAN PARKWAY,18 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3366050,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2016,18:04,BRONX,10467,40.8817129,-73.8810126,"(40.8817129, -73.8810126)",DEKALB AVENUE,EAST 212 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3365981,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
01/05/2016,18:05,QUEENS,11413,40.6664524,-73.757631,"(40.6664524, -73.757631)",SPRINGFIELD BOULEVARD,NORTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3365576,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2016,18:05,,,,,,EAST 175 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365950,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,18:07,BROOKLYN,11213,40.6677706,-73.9451291,"(40.6677706, -73.9451291)",PRESIDENT STREET,BROOKLYN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3366061,PASSENGER VEHICLE,UNKNOWN,,,
01/05/2016,18:15,BROOKLYN,11223,40.6027485,-73.9639124,"(40.6027485, -73.9639124)",AVENUE S,EAST 8 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365295,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,18:15,QUEENS,11364,40.731779,-73.7701087,"(40.731779, -73.7701087)",UNION TURNPIKE,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3366233,VAN,SPORT UTILITY / STATION WAGON,,,
01/05/2016,18:15,,,40.7388442,-73.8140362,"(40.7388442, -73.8140362)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3366287,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/05/2016,18:15,,,40.7388442,-73.8140362,"(40.7388442, -73.8140362)",,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Fatigued/Drowsy,,,,3366286,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,18:18,,,40.5873268,-73.9917255,"(40.5873268, -73.9917255)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3365987,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2016,18:20,BROOKLYN,11234,40.6195715,-73.9335375,"(40.6195715, -73.9335375)",FLATBUSH AVENUE,AVENUE P,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365309,VAN,PASSENGER VEHICLE,,,
01/05/2016,18:20,QUEENS,11366,40.7331298,-73.7830252,"(40.7331298, -73.7830252)",188 STREET,73 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3366235,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,18:22,BROOKLYN,11204,40.6153586,-73.976224,"(40.6153586, -73.976224)",60 STREET,23 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3365333,PASSENGER VEHICLE,BICYCLE,,,
01/05/2016,18:25,BRONX,10473,40.8208801,-73.8666946,"(40.8208801, -73.8666946)",LAFAYETTE AVENUE,ROSEDALE AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3365221,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/05/2016,18:25,,,,,,INNIS STREET,JOHN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3366362,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,18:30,BROOKLYN,11238,40.6821623,-73.9605956,"(40.6821623, -73.9605956)",FULTON STREET,DOWNING STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3365491,SPORT UTILITY / STATION WAGON,,,,
01/05/2016,18:30,MANHATTAN,10016,40.7440912,-73.9763477,"(40.7440912, -73.9763477)",EAST 33 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365112,PASSENGER VEHICLE,TAXI,,,
01/05/2016,18:30,MANHATTAN,10018,40.7546882,-73.9953547,"(40.7546882, -73.9953547)",9 AVENUE,WEST 36 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3365792,BUS,BUS,,,
01/05/2016,18:30,MANHATTAN,10036,40.7573878,-73.9822554,"(40.7573878, -73.9822554)",AVENUE OF THE AMERICAS,WEST 46 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3365830,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2016,18:30,,,40.7090991,-73.9962116,"(40.7090991, -73.9962116)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3366397,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2016,9:00,,,40.7381194,-73.7972905,"(40.7381194, -73.7972905)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3365597,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
01/05/2016,9:00,QUEENS,11413,40.6656356,-73.7581495,"(40.6656356, -73.7581495)",SOUTH CONDUIT AVENUE,SPRINGFIELD BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3365570,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
01/05/2016,9:04,BROOKLYN,11224,40.5820191,-73.9711345,"(40.5820191, -73.9711345)",WEST AVENUE,WEST 5 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3365278,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2016,9:14,BROOKLYN,11216,40.680859,-73.9544023,"(40.680859, -73.9544023)",SPENCER PLACE,FULTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365459,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,9:15,BROOKLYN,11212,40.6575375,-73.9027454,"(40.6575375, -73.9027454)",NEW LOTS AVENUE,CHRISTOPHER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365403,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2016,9:15,QUEENS,11105,40.776832,-73.9116952,"(40.776832, -73.9116952)",DITMARS BOULEVARD,29 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3365710,VAN,PASSENGER VEHICLE,,,
01/05/2016,9:15,QUEENS,11367,40.7208288,-73.8238382,"(40.7208288, -73.8238382)",77 AVENUE,137 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3365600,BUS,SPORT UTILITY / STATION WAGON,,,
01/05/2016,9:15,,,,,,HILLSIDE AVENUE,148 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365540,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2016,9:15,,,,,,JAMAICA AVENUE,104 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365532,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,9:18,BRONX,10458,40.8770122,-73.881849,"(40.8770122, -73.881849)",EAST MOSHOLU PARKWAY NORTH,STEUBEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3365975,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2016,9:20,BROOKLYN,11218,40.6411859,-73.9857094,"(40.6411859, -73.9857094)",38 STREET,13 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3365327,SPORT UTILITY / STATION WAGON,BICYCLE,,,
01/05/2016,9:20,,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3365218,LARGE COM VEH(6 OR MORE TIRES),SMALL COM VEH(4 TIRES),,,
01/05/2016,9:20,,,,,,,,2800 VICTORY BLVD,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3365738,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
01/05/2016,9:23,BROOKLYN,11209,40.6271022,-74.029573,"(40.6271022, -74.029573)",3 AVENUE,81 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3365354,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,
01/05/2016,9:25,BROOKLYN,11209,40.6348371,-74.0293567,"(40.6348371, -74.0293567)",RIDGE BOULEVARD,71 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3365352,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/05/2016,9:30,BRONX,10461,40.8470622,-73.8490724,"(40.8470622, -73.8490724)",WILLIAMSBRIDGE ROAD,PIERCE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365956,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2016,9:30,QUEENS,11423,40.7183558,-73.7653967,"(40.7183558, -73.7653967)",HILLSIDE AVENUE,197 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3365598,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,9:30,,,,,,HILLSIDE AVENUE,148 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365603,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2016,9:33,BROOKLYN,11226,40.6408275,-73.9504192,"(40.6408275, -73.9504192)",EAST 28 STREET,AVENUE D,,0,0,0,0,0,0,0,0,Other Electronic Device,Unspecified,,,,3366022,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2016,9:36,BRONX,10453,40.85214,-73.9206971,"(40.85214, -73.9206971)",HARLEM RIVER PARK BRIDGE,SEDGWICK AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3365249,BUS,BUS,,,
